scenario,step,load_kw,pv_kw,wind_kw,price,carbon_g_per_kwh,carbon_observed_g_per_kwh
2019-01-08,4,879.2854088099219,0.0,262.2242196437326,0.04224,100.0,102.5
2019-01-08,5,994.3003771237511,0.0,248.22683445007354,0.04993,117.0,100.0
2019-01-08,6,1238.466622604098,0.0,239.96568066677563,0.062049999999999994,180.0,117.0
2019-01-08,7,1446.382333501808,0.0,232.14577545350548,0.06174,228.0,180.0
2019-01-08,8,1501.8778430076593,13.185185185185185,220.3301193005393,0.06262,242.0,228.0
2019-01-08,9,1523.8521052836204,149.48148148148147,214.83902598463803,0.066,231.0,242.0
2019-01-08,10,1542.9221258893513,363.7037037037037,214.76548455630007,0.06261,221.5,231.0
2019-01-08,11,1536.5187978694453,482.2222222222222,210.0343193332244,0.06243,221.0,221.5
2019-01-08,12,1525.8115936394388,498.5185185185185,212.09347932668737,0.062450000000000006,218.0,221.0
2019-01-08,13,1499.6034368803703,410.3703703703703,210.6226507599281,0.06016,222.5,218.0
2019-01-08,14,1500.89809882975,237.77777777777777,208.63703219480308,0.058,239.0,222.5
2019-01-08,15,1484.452392986276,60.148148148148145,198.53734270305605,0.055119999999999995,265.0,239.0
2019-01-08,16,1639.251973095914,0.5925925925925926,192.1637522470992,0.0734,269.0,265.0
2019-01-08,17,1716.7567357412233,0.0,188.3641117829711,0.08159999999999999,266.5,269.0
2019-01-08,18,1686.3496753625443,0.0,184.73606798496488,0.07347,269.0,266.5
2019-01-08,19,1625.9554449671475,0.0,178.77921228958982,0.07440000000000001,274.5,269.0
2019-01-08,20,1542.1173360289258,0.0,168.70403660728877,0.06256,263.5,274.5
2019-01-08,21,1398.5498231017457,0.0,158.3101814021899,0.0588,234.0,263.5
2019-01-08,22,1244.415069398546,0.0,150.75992809282562,0.04911,214.0,234.0
2019-01-08,23,1097.13852494071,0.0,145.09723811080244,0.048530000000000004,211.0,214.0
2019-01-09,0,1063.1623964853623,0.0,141.02794574276842,0.05002,215.0,211.0
2019-01-09,1,1042.482796158781,0.0,135.88004575911097,0.053,219.0,215.0
2019-01-09,2,994.2303953967576,0.0,128.9426376858964,0.05122,229.5,219.0
2019-01-09,3,962.6686365226858,0.0,126.36868769406766,0.0492,240.5,229.5
2019-01-09,4,944.8232961393414,0.0,119.35773819251511,0.049,259.0,240.5
2019-01-09,5,1035.1347148244627,0.0,70.1340088249714,0.0517,268.0,259.0
2019-01-09,6,1288.8534660394232,0.0,107.51756823010297,0.067,308.0,268.0
2019-01-09,7,1489.0361961043507,0.0,105.04167347605818,0.06167,342.5,308.0
2019-01-09,8,1568.6404105594652,20.74074074074074,101.97744729530969,0.06179,342.5,342.5
2019-01-09,9,1609.0898487617123,161.77777777777777,97.7120444517078,0.06307,331.0,342.5
2019-01-09,10,1605.9756619105012,377.77777777777777,93.29955875142997,0.061520000000000005,327.5,331.0
2019-01-09,11,1605.030908596089,507.4074074074074,91.6081058996568,0.05966,321.0,327.5
2019-01-09,12,1599.9572333890596,485.18518518518516,90.30887399901945,0.059,324.5,321.0
2019-01-09,13,1610.6294467555695,380.7407407407407,89.9901944762216,0.0577,332.0,324.5
2019-01-09,14,1602.8614750592901,220.0,86.80339924824318,0.0576,350.0,332.0
2019-01-09,15,1608.4600132187709,63.25925925925925,88.5683935283543,0.05953,368.0,350.0
2019-01-09,16,1672.7032385988105,2.518518518518518,83.9352835430626,0.07497,377.0,368.0
2019-01-09,17,1685.6498580926093,0.0,84.5236149697663,0.08,378.0,377.0
2019-01-09,18,1675.467516815054,0.0,86.26409544043145,0.07449,375.0,378.0
2019-01-09,19,1668.9942070681545,0.0,85.50416734760582,0.07,365.5,375.0
2019-01-09,20,1595.933284086933,0.0,85.45513972871385,0.06063,340.0,365.5
2019-01-09,21,1455.6899031919445,0.0,82.58702402353326,0.05733,316.0,340.0
2019-01-09,22,1263.8000077757476,0.0,76.94884785095604,0.05023,294.0,316.0
2019-01-09,23,1137.8678900509312,0.0,76.31148880536036,0.05393,282.0,294.0
2019-01-10,0,1124.6413436491584,0.0,74.05621833632947,0.054,286.0,282.0
2019-01-10,1,1110.1201352980056,0.0,69.42310835103775,0.05293,291.5,286.0
2019-01-10,2,1061.902725399479,0.0,64.88805360353,0.0507,288.0,291.5
2019-01-10,3,1041.468061117375,0.0,62.681810753391076,0.0507,284.0,288.0
2019-01-10,4,1020.5435247463163,0.0,61.43160647164569,0.0507,294.5,284.0
2019-01-10,5,1057.0040045099336,0.0,62.31410361170126,0.055420000000000004,336.0,294.5
2019-01-10,6,1216.45736946464,0.0,62.55924170616114,0.06376,396.0,336.0
2019-01-10,7,1406.6327125694959,0.0,66.873672168655,0.07129,401.0,396.0
2019-01-10,8,1484.872283348237,4.888888888888888,72.07059977120444,0.07183,393.0,401.0
2019-01-10,9,1518.673457486101,42.37037037037037,72.43830691289426,0.07127,392.5,393.0
2019-01-10,10,1515.2443528634192,127.1111111111111,47.65484556300049,0.07026,391.5,392.5
2019-01-10,11,1521.5427082928347,155.25925925925924,65.64798169635561,0.06709,390.0,391.5
2019-01-10,12,1541.4175187589908,164.44444444444443,73.36983167184181,0.0676,385.0,390.0
2019-01-10,13,1522.3125072897633,123.25925925925925,75.06128452361497,0.0668,391.5,385.0
2019-01-10,14,1486.271917888107,60.44444444444444,75.69864356921066,0.06622,392.0,391.5
2019-01-10,15,1552.474631623965,14.074074074074073,84.86680830201014,0.0698,376.5,392.0
2019-01-10,16,1599.502352163602,0.2962962962962963,92.14740970746854,0.0768,370.0,376.5
2019-01-10,17,1583.1266280471211,0.0,90.92171923516915,0.07837000000000001,372.5,370.0
2019-01-10,18,1605.870689320011,0.0,98.88870730511522,0.07194,363.5,372.5
2019-01-10,19,1631.2040744916605,0.0,102.41869586533748,0.07002,350.5,363.5
2019-01-10,20,1528.8557987636564,0.0,105.50743585553195,0.062329999999999997,321.0,350.5
2019-01-10,21,1359.9549006648265,0.0,111.93005393038078,0.0603,295.5,321.0
2019-01-10,22,1214.6378445628086,0.0,111.83199869259683,0.058,266.5,295.5
2019-01-10,23,1101.092492515843,0.0,118.32815819578363,0.056240000000000005,246.5,266.5
2019-01-11,0,1099.0280315695347,0.0,116.24448439287465,0.05141,240.0,246.5
2019-01-11,1,1075.7591073441936,0.0,115.16587677725119,0.04998,239.5,240.0
2019-01-11,2,1032.2654640177288,0.0,113.3273410688021,0.04776,240.5,239.5
2019-01-11,3,1008.5066677034331,0.0,118.03399248243177,0.04736,239.5,240.5
2019-01-11,4,971.591306714358,0.0,119.13711390750123,0.047700000000000006,248.5,239.5
2019-01-11,5,996.3648380700596,0.0,115.19039058669718,0.05144,277.5,248.5
2019-01-11,6,1173.8734885890908,0.0,113.44991011603203,0.06116,323.0,277.5
2019-01-11,7,1390.3969519070022,0.0,108.6452034646184,0.06503,355.5,323.0
2019-01-11,8,1483.8225574433343,5.333333333333333,103.81598300375879,0.06513,356.5,355.5
2019-01-11,9,1522.3474981532602,45.77777777777778,99.86925968295473,0.06542,358.0,356.5
2019-01-11,10,1554.5041017067767,133.92592592592592,95.40774636378494,0.06727,359.0,358.0
2019-01-11,11,1586.0658605808485,196.29629629629628,93.98594541591764,0.06357,353.0,359.0
2019-01-11,12,1582.0769021422186,207.4074074074074,88.64193495669227,0.062119999999999995,336.0,353.0
2019-01-11,13,1573.32918626803,153.48148148148147,88.7890178133682,0.06286,337.5,336.0
2019-01-11,14,1519.933128571984,78.96296296296296,92.98087922863213,0.06106,356.0,337.5
2019-01-11,15,1510.6255588818476,21.333333333333332,63.539794084000654,0.0596,355.5,356.0
2019-01-11,16,1652.0586291357258,0.2962962962962963,107.29694394508907,0.064,343.0,355.5
2019-01-11,17,1695.0274095097393,0.0,115.68066677561693,0.07168000000000001,331.5,343.0
2019-01-11,18,1616.7528478675015,0.0,124.75077627063246,0.066,330.5,331.5
2019-01-11,19,1556.6385443800787,0.0,139.36100670044127,0.06395,311.5,330.5
2019-01-11,20,1448.0618949496522,0.0,151.0050661872855,0.05921,280.0,311.5
2019-01-11,21,1286.334123867657,0.0,172.20951135806504,0.05824,253.0,280.0
2019-01-11,22,1154.4185684848958,0.0,196.0614479490113,0.05087,205.0,253.0
2019-01-11,23,1120.8273395280123,0.0,211.0638993299559,0.06303,152.5,205.0
2019-01-12,0,1084.8567318533494,0.0,211.94639647001145,0.05797,149.0,152.5
2019-01-12,1,1056.0242603320246,0.0,212.33861742114726,0.0611,136.5,149.0
2019-01-12,2,996.1199020255823,0.0,226.53211309037425,0.04939,132.0,136.5
2019-01-12,3,919.9797830566464,0.0,238.27422781500246,0.04309,120.0,132.0
2019-01-12,4,871.1675284786751,0.0,248.27586206896552,0.039299999999999995,110.5,120.0
2019-01-12,5,891.91711053225,0.0,251.43814348749797,0.039740000000000004,113.0,110.5
2019-01-12,6,996.8897010225108,0.0,260.16505965026965,0.047490000000000004,127.0,113.0
2019-01-12,7,1065.4368026126513,0.0,272.2993953260337,0.05075,151.5,127.0
2019-01-12,8,1181.361533377396,5.925925925925926,277.81500245138096,0.05743,172.0,151.5
2019-01-12,9,1351.5221025621088,19.25925925925926,274.0889034155908,0.06053,171.5,172.0
2019-01-12,10,1419.1594417013337,47.11111111111111,276.9325053113254,0.059609999999999996,165.5,171.5
2019-01-12,11,1446.9071964542593,77.62962962962962,279.3348586370322,0.05815,166.5,165.5
2019-01-12,12,1457.7893550017498,93.77777777777777,277.4963229285831,0.05793,164.5,166.5
2019-01-12,13,1436.864818630691,81.33333333333333,280.9282562510214,0.05508,162.0,164.5
2019-01-12,14,1405.8629135725673,59.55555555555555,281.14888053603534,0.0492,161.5,162.0
2019-01-12,15,1408.1023288363594,18.37037037037037,283.42866481451216,0.04918,181.5,161.5
2019-01-12,16,1497.8189028420359,0.2962962962962963,283.1835267200523,0.06656999999999999,193.0,181.5
2019-01-12,17,1566.0510866607053,0.0,290.3415590782808,0.0848,191.0,193.0
2019-01-12,18,1541.522491349481,0.0,291.1505147899984,0.07742,190.0,191.0
2019-01-12,19,1462.1982038023407,0.0,284.2866481451218,0.06778,177.5,190.0
2019-01-12,20,1375.1409354224177,0.0,174.80797515933978,0.056549999999999996,158.5,177.5
2019-01-12,21,1244.9049414875005,0.0,278.5013891158686,0.053270000000000005,147.5,158.5
2019-01-12,22,1115.4737374130088,0.0,268.2055891485537,0.04998,131.0,147.5
2019-01-12,23,1059.0334745927453,0.0,266.1464291550907,0.05255,104.5,131.0
2019-01-13,0,1011.3059367831734,0.0,259.91992155580976,0.047810000000000005,109.5,104.5
2019-01-13,1,975.5802651529879,0.0,254.72299395326036,0.039990000000000005,103.5,109.5
2019-01-13,2,882.6095408421136,0.0,254.67396633436837,0.029,100.5,103.5
2019-01-13,3,818.5412697795576,0.0,256.75764013727735,0.03,96.0,100.5
2019-01-13,4,792.3331130204891,0.0,256.7821539467233,0.03,92.5,96.0
2019-01-13,5,792.6130399284632,0.0,253.69341395652884,0.02509,96.5,92.5
2019-01-13,6,855.0717312701685,0.0,256.7086125183854,0.03465,99.0,96.5
2019-01-13,7,968.5121107266436,0.0,259.99346298414775,0.03318,108.0,99.0
2019-01-13,8,1092.7646670036158,1.7777777777777777,265.1658767772512,0.04775,138.5,108.0
2019-01-13,9,1249.4537537420786,32.44444444444444,271.93168818434384,0.05692,154.0,138.5
2019-01-13,10,1340.9198709225925,98.81481481481481,286.3703219480307,0.0601,162.0,154.0
2019-01-13,11,1385.1483223824891,178.5185185185185,293.38127144958327,0.06001,171.0,162.0
2019-01-13,12,1419.4393686093076,209.62962962962962,294.9746690635725,0.065,172.0,171.0
2019-01-13,13,1409.60693596672,171.85185185185185,298.5291714332407,0.06001,171.0,172.0
2019-01-13,14,1400.8242292290347,90.37037037037037,296.8377185814676,0.057,176.0,171.0
2019-01-13,15,1416.0802457136194,21.925925925925924,294.5334204935447,0.05503,184.0,176.0
2019-01-13,16,1514.3345904125035,0.2962962962962963,299.6077790488642,0.06967,199.5,184.0
2019-01-13,17,1571.9995334551536,0.0,300.0,0.086,194.5,199.5
2019-01-13,18,1525.5316667314646,0.0,297.94084000653703,0.07518000000000001,186.0,194.5
2019-01-13,19,1460.5186423544965,0.0,292.6948847850956,0.06491,176.5,186.0
2019-01-13,20,1376.4705882352941,0.0,284.0415100506619,0.0639,157.0,176.5
2019-01-13,21,1270.553244430621,0.0,272.39745056381764,0.056979999999999996,140.0,157.0
2019-01-13,22,1134.333812837759,0.0,253.71792776597485,0.05197,122.0,140.0
2019-01-13,23,1000.2838147816959,0.0,239.20575257395,0.0438,123.0,122.0
2019-01-14,0,981.2837759029587,0.0,226.97336166040202,0.05031,133.5,123.0
2019-01-14,1,974.7404844290659,0.0,137.5960124203301,0.0501,133.5,133.5
2019-01-14,2,948.1474281715331,0.0,212.11799313613335,0.05,128.5,133.5
2019-01-14,3,938.1750320749583,0.0,206.40627553521819,0.0502,127.5,128.5
2019-01-14,4,933.1713385949225,0.0,190.84000653701585,0.054,148.0,127.5
2019-01-14,5,1009.2414758368649,0.0,178.63212943291387,0.05992,192.0,148.0
2019-01-14,6,1211.6636211655846,0.0,158.48177806831183,0.06079,281.5,192.0
2019-01-14,7,1404.7082150771744,0.0,141.00343193332245,0.05813,333.5,281.5
2019-01-14,8,1485.9220092531395,17.48148148148148,128.74652721032848,0.06105,342.0,333.5
2019-01-14,9,1538.4432953617668,126.5185185185185,125.19202484066024,0.061009999999999995,342.0,342.0
2019-01-14,10,1579.3476147894717,222.2222222222222,113.98921392384376,0.067,352.0,342.0
2019-01-14,11,1575.7085649858093,237.037037037037,105.23778395162608,0.06409000000000001,353.5,352.0
2019-01-14,12,1565.8761323432216,231.85185185185185,105.11521490439614,0.060719999999999996,352.0,353.5
2019-01-14,13,1558.8429687803741,185.18518518518516,109.2580487007681,0.05881,353.0,352.0
2019-01-14,14,1549.9552894521987,95.7037037037037,109.52770060467397,0.05719,359.5,353.0
2019-01-14,15,1545.2665137436338,24.74074074074074,102.88445824481124,0.06,362.5,359.5
2019-01-14,16,1642.6810777185958,0.2962962962962963,104.15917633600262,0.07894,352.0,362.5
2019-01-14,17,1691.4583414330705,0.0,109.99346298414774,0.09092,352.0,352.0
2019-01-14,18,1676.5172427199566,0.0,119.21065533583919,0.076,344.0,352.0
2019-01-14,19,1620.9167606236151,0.0,134.65435528681158,0.0741,327.5,344.0
2019-01-14,20,1542.957116752848,0.0,157.3051152149044,0.05827,291.5,327.5
2019-01-14,21,1356.1408965436804,0.0,182.43176989704202,0.055299999999999995,248.0,291.5
2019-01-14,22,1157.1478558376425,0.0,208.36738029089722,0.0514,200.0,248.0
2019-01-14,23,1080.657828233739,0.0,228.00294165713353,0.05543,149.5,200.0
2019-01-15,0,1042.307841841297,0.0,239.94116685732965,0.056170000000000005,151.5,149.5
2019-01-15,1,1000.0738696007154,0.0,242.39254780192843,0.054270000000000006,159.5,151.5
2019-01-15,2,944.1584697329032,0.0,238.83804543226017,0.04796,158.0,159.5
2019-01-15,3,923.9337506317795,0.0,235.3570844909299,0.047,152.5,158.0
2019-01-15,4,918.3002216088022,0.0,229.71890831835267,0.046950000000000006,159.0,152.5
2019-01-15,5,966.6575949613157,0.0,230.33175355450237,0.04856,186.0,159.0
2019-01-15,6,1206.3100190505813,0.0,143.5038404968132,0.0599,226.5,186.0
2019-01-15,7,1427.627230667548,0.0,245.11358065043308,0.06122,258.0,226.5
2019-01-15,8,1471.9956455814317,7.111111111111111,245.92253636215068,0.0608,267.0,258.0
2019-01-15,9,1506.3566735352438,68.14814814814814,240.65206733126328,0.06495000000000001,265.0,267.0
2019-01-15,10,1507.5463628941334,151.7037037037037,228.6893283216212,0.06117,265.0,265.0
2019-01-15,11,1493.5500174954318,198.5185185185185,231.58195783624777,0.05958,259.5,265.0
2019-01-15,12,1510.4855954278605,191.85185185185185,234.27847687530644,0.056159999999999995,255.0,259.5
2019-01-15,13,1514.5095447299873,136.59259259259258,239.94116685732965,0.055060000000000005,254.0,255.0
2019-01-15,14,1509.575832976945,86.81481481481481,244.6478182709593,0.05226,254.0,254.0
2019-01-15,15,1536.1688892344778,26.666666666666664,244.40268017649944,0.05921,257.0,254.0
2019-01-15,16,1670.1139147000506,0.4444444444444444,242.2454649452525,0.06926,258.0,257.0
2019-01-15,17,1715.39209206485,0.0,248.91322111456122,0.07895999999999999,258.5,258.0
2019-01-15,18,1697.756696862486,0.0,251.31557444026802,0.06834,263.5,258.5
2019-01-15,19,1630.854165856693,0.0,252.81091681647328,0.06523000000000001,256.5,263.5
2019-01-15,20,1546.4562031025234,0.0,256.4879882333715,0.05755,240.0,256.5
